N0=인간
N0=인간|사건|현상 N1>[S데|S것]
N0=인간 N1=인간
N0=추상적대상|사건|현상
N0>S것
None
N0=행위|사건
N0=인간 N1=추상적대상|사건|현상|행위
N0=인간 N1>[S것|S음]
N0=사건|현상|언어행위|텍스트
N0=인간 N1=사건|현상|추상적대상
N0=인간|인간집단
N0=사건|현상
N0=사건|현상|행위
N0=인간 N1=온
N1=언어행위
N1=언어행위|텍스트
N0=인간|언어행위|텍스트
N0=온
N1=사건|행위|현상
N0=인간 N1=자연음식물|음식
N0=인간 N1>S것
N0=구체물
N0=인간|행위|소리|
N0=인간 N1=속성값|행위
N0=인간 N1=소리|언어행위
N0=소리
N0=행위|소리
N0=인간 N1=소리|행위
N0=인간 N1=구체물(기둥|사개)
N0=인간 N1=사건|현상|행위
N0=인간 N1>S데
N0=인간 N1=신체부위
N0=인간 N1=구체물
N0=인간 N1=장소
N1=장소
N0=장소
N0=인간 N2=사건|현상|행위 N1=재산|집안|사업|상점|기업|돈
N0=인간 N1=재산|집안|사업|상점|기업|돈
N0=인간 N1=의복
N0=음식
N0=인간|언어행위
N0>[Ni-와 Nj] Ni=인간 Nj=인간
N0=사건|현상 N1=인간
N0=인간 N1=추상적대상|언어행위
N0=인간 N1=언어행위
N0=추상적대상
N0=추상적대상|생각|상태|감정
N0=건물
N0=인간|인간집단 N1=사건|현상 N2=인간|인간집단
N0=인간|인간집단 N1=사건|현상
N0=인간|집단 N1=사건|현상 N2=인간|집단
N0=인간|인간집단 N1=인간|인간집단
N0=인간|집단 N1=추상적대상
N0=인간|인간집단 N1=추상적대상
N0=인간 N1=사건|행위
N0=사건|행위 N1=사건|행위
N0>S것 N1=사건|행위
N0=추상적대상|수량
N0=인간|인간집단 N1=인간|구체인공물
N0=온(길|인간|일)
N0=인간 N1=사건|행위|현상
N0=사고|질병및증세
N0=인간 N1=언어행위|사건|현상
N0=인간 N1=추상적 대상
N0=생물 N1=장소
N0=인간 N1=행위
N0=인간 N1=기상현상
N0=인간 N2=인간
N0=인간|속성
N1=사건|현상
N0=인간 N1=추상적대상
N0=구체물|추상적대상
N0=추상적대상|감정
N1=인간
N0=인간 N1=사건|현상
N0=인간 N1>S어서
N0=구체인공물
N0=인간 N1=구체인공물
N0=인간 N1=구체물|추상적대상
N0=인간|인간집단 N1=인간|추상적 대상
N0=인간 N1=인간 N2=추상적대상
N0=인간|사건|현상
N0=인간 N1=도구
N0=기구
N0=인간|추상적대상
N0=인간 N1>[S데|S것]
N0=인간 N1=음악|언어
N0=인간 N1=언어행위|사실|명제
N0=인간 N1=[S것|S데]
N0=인간 N1>[S것|S데]
N1=소리
N0=인간 N1=방향(방향|쪽)
N0=인간 N1>[S기|S것]
N0=인간 N1=말|소리
N1=사실|명제
N1>[S것|S음]
N0=인간 N1=행위|단일경기|학문과목
N1=온
N0=언어행위|소리
N0=사실|명제 N1=인간
N0=언어단위|언어요소
N0=언어요소|언어단위
N0=소리|이야기
N0=인간 N1=이야기
N1=온 N2=온
N1=인간 N2=인간
N0=인간(여성)
N0=온 N1=장소
N0=사건|행위|현상
N0=인간 N1=장소|인간
N0=인간 N1=온 N2=온
N0=인간 N1=인간|집단
N1=신체부위
N0=인간|모습
N0=추상적대상|현상|사건|행위|상태
N0=인간|인간집단 N1=행위|사건|현상
N0=인간|행위 N1=인간
N0=인간 N1=언어단위|언어요소
N0=사실|명제(진상|실체)
N0=인간(여성) N1=인간
N0=일
N0=인간|인간집단 N1=추상적 대상
N0=인간|인간집단 N1=유정물|추상적 대상|사건|행위|현상
N0=인간 N2=온
N0=추상적대상|사건|현상|행위
N0=추상적대상|행위|사건|현상
N0=인간 N1=음료
N0=인간 N1=사실|명제|언어행위 N2=인간
N0=인간 N1>S것 N2=인간
N0=구체인공물|속성구체물
N0=인간 N1=인간|사건|현상|추상적대상|행위
N0=사건|행위
N1=인간|사건|행위
N0=수량
N0=인간|몸
N0=인간 N1=사건|행위|현상|장면|모습
N0=인간 N1=추상적대상|행위
N0=힘|감정
N0=인간|인간집단 N1=인간|구체물|지위|자리
N0=하늘
N0=인간 N1=추상적대상|사건|현상
N0=인간 N1=추상적대상|행위|언어행위
N0=인간 N1=행위|추상적대상|구체적 인공물|자연물
N0=인간 N1=추상적대상|상태|행위|구체인공물
N0=인간 N1=추상적대상|사건|현상|상태|언어행위
N0=인간 N1=추상적대상|사건|현상|언어행위
N0=상태|행위
N0=온 N1=인간|인간집단
N0=인간 N1=행위|사건|현상
N0=인간|인간집단 N1=온
N0=인간 N1=인간|추상적대상|행위|사실|명제
N1=행위|사건|현상
N0=인간 N2=일|행위
N0=인간|구체인공물|행위|추상적대상
N0=구체인공물|추상적대상|언어행위
N0=온 N2=온
N1=추상적대상|행위
N0=인간 N1=행위|추상적대상
N0=추상적대상|행위
N0=인간집단 N1=인간|인간집단|추상적대상
N0=인간|인간집단 N1=인간|인간집단|추상적대상
N1=인간|인간집단
N0=인간|인간집단 N1=온 N2=온
N0=인간 N1=인간집단|사건|현상
N0=인간|인간집단 N1=인간집단|사건|현상
N0=인간|구체인공물
N0=인간 N1=인간집단
N0=인간|행위|사건|현상
N0>[S데|S것]
N0=동물|인간
N0>S것|S음
N0=인간|추상적대상|행위
N0=인간 N1=구체인공물 N2=칼
N0=인간|사건|현상|행위
N0=인간|인간집단 N1=인간|사건|현상|행위
N0=인간 N1=인간|구체물
N0=인간|인간집단|동물 N1=사건|행위|현상
N0=인간|인간집단|동물 N1>S데
